,t1,t4,t5,t6,t1n,t4n,t5n,t6n,x,y
2936,-79.4,-82.54,-67.53,-77.0,-77.9,-86.88,-62.17,-74.25,2.4,5.8
2937,-79.51,-82.66,-67.18,-77.04,-83.07,-78.21,-61.39,-82.65,2.4,5.9
2938,-79.61,-82.78,-66.84,-77.07,-77.39,-81.97,-61.63,-82.09,2.4,6.0
2939,-79.71,-82.89,-66.53,-77.11,-79.22,-80.02,-100,-72.96,2.4,6.1
2940,-79.81,-83.0,-66.25,-77.13,-74.94,-88.09,-71.04,-75.99,2.4,6.2
2941,-79.91,-83.11,-66.01,-77.15,-74.4,-80.11,-62.51,-73.1,2.4,6.3
2942,-80.0,-83.22,-65.83,-77.17,-80.67,-79.63,-65.26,-80.71,2.4,6.4
2943,-80.1,-83.33,-65.72,-77.18,-89.0,-78.67,-64.01,-75.15,2.4,6.5
2944,-80.19,-83.44,-65.69,-77.18,-78.36,-81.51,-68.73,-69.37,2.4,6.6
2945,-80.2,-83.4,-66.37,-77.33,-82.21,-85.31,-70.11,-76.1,2.3,6.6
2946,-80.11,-83.29,-66.41,-77.33,-75.88,-84.13,-70.12,-84.63,2.3,6.5
2947,-80.02,-83.18,-66.5,-77.32,-83.4,-81.04,-100,-68.5,2.3,6.4
2948,-79.92,-83.07,-66.64,-77.3,-80.3,-100,-69.92,-79.1,2.3,6.3
2949,-79.83,-82.96,-66.84,-77.28,-76.98,-90.32,-67.43,-84.17,2.3,6.2
2950,-79.73,-82.85,-67.08,-77.25,-75.87,-91.8,-65.72,-80.0,2.3,6.1
2951,-79.63,-82.73,-67.35,-77.21,-81.83,-82.08,-66.24,-76.34,2.3,6.0
2952,-79.52,-82.61,-67.64,-77.17,-78.13,-82.46,-71.53,-71.49,2.3,5.9
2953,-79.42,-82.49,-67.95,-77.13,-75.98,-81.77,-64.58,-78.26,2.3,5.8
2954,-79.32,-82.37,-68.27,-77.08,-71.15,-91.86,-59.74,-81.52,2.3,5.7
2955,-79.21,-82.25,-68.6,-77.03,-71.53,-79.4,-100,-100,2.3,5.6
2956,-79.1,-82.13,-68.92,-76.97,-82.93,-88.92,-65.81,-72.67,2.3,5.5
2957,-78.99,-82.01,-69.25,-76.91,-80.62,-81.66,-58.93,-80.59,2.3,5.4
2958,-78.88,-81.88,-69.57,-76.85,-70.89,-74.25,-100,-76.94,2.3,5.3
2959,-78.76,-81.75,-69.89,-76.78,-100,-81.55,-68.89,-80.12,2.3,5.2
2960,-78.65,-81.62,-70.2,-76.71,-79.97,-87.98,-77.5,-73.33,2.3,5.1
2961,-78.53,-81.49,-70.51,-76.64,-100,-86.19,-73.67,-75.38,2.3,5.0
2962,-78.41,-81.36,-70.8,-76.57,-75.12,-76.99,-74.77,-76.82,2.3,4.9
2963,-78.29,-81.22,-71.09,-76.5,-75.21,-71.67,-64.44,-70.62,2.3,4.8
2964,-78.16,-81.09,-71.37,-76.42,-68.71,-82.16,-67.86,-87.94,2.3,4.7
2965,-78.03,-80.95,-71.65,-76.35,-76.0,-82.83,-82.0,-67.03,2.3,4.6
2966,-77.9,-80.81,-71.91,-76.27,-79.71,-75.31,-100,-76.19,2.3,4.5
2967,-77.77,-80.66,-72.17,-76.2,-70.54,-90.11,-73.29,-72.75,2.3,4.4
2968,-77.64,-80.52,-72.42,-76.12,-74.76,-79.26,-74.74,-85.67,2.3,4.3
2969,-77.5,-80.38,-72.67,-76.04,-65.86,-81.02,-65.08,-74.25,2.3,4.2
2970,-77.36,-80.23,-72.9,-75.97,-83.04,-88.85,-100,-76.35,2.3,4.1
2971,-77.21,-80.08,-73.13,-75.89,-77.17,-80.11,-75.97,-100,2.3,4.0
2972,-77.06,-79.93,-73.36,-75.82,-68.2,-81.52,-74.7,-69.34,2.3,3.9
2973,-76.91,-79.77,-73.58,-75.74,-66.91,-81.29,-80.17,-75.96,2.3,3.8
2974,-76.76,-79.62,-73.79,-75.67,-64.83,-77.86,-72.15,-74.04,2.3,3.7
2975,-76.6,-79.46,-74.0,-75.6,-73.28,-80.68,-70.53,-73.82,2.3,3.6
2976,-76.44,-79.3,-74.2,-75.52,-70.89,-80.48,-74.08,-71.94,2.3,3.5
2977,-76.27,-79.14,-74.4,-75.45,-84.12,-77.03,-73.93,-100,2.3,3.4
2978,-76.1,-78.98,-74.59,-75.38,-77.6,-76.16,-76.4,-75.25,2.3,3.3
2979,-75.93,-78.82,-74.77,-75.31,-100,-81.67,-100,-76.18,2.3,3.2
2980,-75.75,-78.65,-74.96,-75.24,-75.46,-100,-79.01,-80.2,2.3,3.1
2981,-75.57,-78.48,-75.14,-75.17,-74.94,-88.42,-70.01,-75.02,2.3,3.0
2982,-75.38,-78.31,-75.31,-75.1,-62.43,-73.84,-75.01,-100,2.3,2.9
2983,-75.19,-78.14,-75.48,-75.03,-70.96,-72.8,-100,-74.73,2.3,2.8
2984,-74.99,-77.97,-75.65,-74.97,-73.96,-76.04,-73.82,-100,2.3,2.7
2985,-74.79,-77.8,-75.81,-74.9,-72.07,-75.05,-74.68,-64.79,2.3,2.6
2986,-74.58,-77.63,-75.97,-74.83,-100,-68.26,-88.56,-79.36,2.3,2.5
2987,-74.36,-77.45,-76.12,-74.77,-71.44,-76.69,-87.13,-73.98,2.3,2.4
2988,-74.14,-77.28,-76.28,-74.71,-72.59,-72.98,-71.1,-68.55,2.3,2.3
2989,-73.92,-77.1,-76.43,-74.64,-66.99,-77.51,-76.71,-73.4,2.3,2.2
2990,-73.68,-76.93,-76.57,-74.58,-68.2,-100,-68.5,-70.28,2.3,2.1
2991,-73.44,-76.76,-76.72,-74.52,-69.02,-84.63,-75.35,-73.08,2.3,2.0
2992,-73.19,-76.59,-76.86,-74.46,-71.64,-75.77,-77.79,-81.44,2.3,1.9
2993,-72.94,-76.42,-76.99,-74.4,-77.73,-81.08,-75.35,-74.5,2.3,1.8
2994,-72.68,-76.25,-77.13,-74.34,-68.7,-82.37,-79.74,-75.07,2.3,1.7
2995,-72.41,-76.08,-77.26,-74.28,-81.59,-68.16,-100,-84.15,2.3,1.6
2996,-72.13,-75.92,-77.39,-74.23,-70.89,-68.63,-81.5,-71.47,2.3,1.5
2997,-71.85,-75.77,-77.52,-74.17,-70.29,-72.36,-77.17,-77.47,2.3,1.4
2998,-71.56,-75.61,-77.65,-74.11,-66.69,-72.33,-85.44,-76.72,2.3,1.3
2999,-71.27,-75.47,-77.77,-74.06,-74.74,-64.23,-80.38,-76.18,2.3,1.2
3000,-70.97,-75.33,-77.89,-74.01,-70.16,-80.41,-74.8,-72.95,2.3,1.1
3001,-70.68,-75.2,-78.01,-73.95,-73.59,-100,-100,-74.96,2.3,1.0
3002,-70.38,-75.07,-78.13,-73.9,-69.99,-69.48,-100,-81.68,2.3,0.9
3003,-70.09,-74.96,-78.25,-73.85,-72.5,-72.12,-78.4,-100,2.3,0.8
3004,-69.81,-74.86,-78.36,-73.79,-69.07,-75.85,-77.11,-66.66,2.3,0.7
3005,-69.54,-74.77,-78.47,-73.74,-73.67,-69.25,-89.45,-78.96,2.3,0.6
3006,-69.3,-74.69,-78.58,-73.69,-74.93,-68.05,-100,-68.95,2.3,0.5
3007,-69.09,-74.62,-78.69,-73.64,-71.17,-76.2,-79.66,-100,2.3,0.4
3008,-68.91,-74.57,-78.8,-73.59,-64.67,-76.63,-80.49,-66.27,2.3,0.3
3009,-68.77,-74.53,-78.91,-73.55,-66.36,-100,-75.7,-67.19,2.3,0.2
3010,-68.69,-74.51,-79.01,-73.5,-62.81,-72.73,-87.99,-77.17,2.3,0.1
3011,-68.66,-74.5,-79.11,-73.45,-62.29,-79.22,-100,-75.21,2.3,0.0
3012,-69.23,-74.15,-79.13,-73.47,-71.45,-72.19,-76.82,-69.48,2.2,0.0
3013,-69.25,-74.16,-79.03,-73.51,-77.63,-76.98,-74.72,-75.74,2.2,0.1
3014,-69.32,-74.18,-78.92,-73.56,-69.38,-82.45,-84.9,-72.67,2.2,0.2
3015,-69.44,-74.22,-78.82,-73.61,-72.08,-76.48,-100,-69.24,2.2,0.3
3016,-69.59,-74.28,-78.71,-73.66,-67.07,-75.49,-79.55,-64.16,2.2,0.4
3017,-69.77,-74.35,-78.6,-73.71,-71.95,-73.49,-100,-76.26,2.2,0.5
3018,-69.98,-74.44,-78.49,-73.76,-100,-76.77,-69.95,-80.65,2.2,0.6
3019,-70.21,-74.53,-78.38,-73.81,-70.68,-77.46,-76.31,-76.77,2.2,0.7
3020,-70.46,-74.65,-78.27,-73.87,-71.01,-100,-83.56,-81.76,2.2,0.8
3021,-70.72,-74.77,-78.15,-73.92,-64.7,-65.22,-74.63,-77.26,2.2,0.9
3022,-70.99,-74.9,-78.04,-73.97,-70.93,-73.56,-83.78,-81.6,2.2,1.0
3023,-71.26,-75.04,-77.92,-74.03,-66.27,-80.28,-100,-67.74,2.2,1.1
3024,-71.53,-75.19,-77.8,-74.08,-76.24,-70.5,-73.67,-77.71,2.2,1.2
3025,-71.8,-75.35,-77.67,-74.14,-72.37,-70.03,-69.53,-73.55,2.2,1.3
3026,-72.06,-75.51,-77.55,-74.19,-100,-72.7,-77.3,-69.7,2.2,1.4
3027,-72.33,-75.68,-77.42,-74.25,-80.66,-81.8,-73.56,-77.7,2.2,1.5
3028,-72.59,-75.85,-77.29,-74.31,-65.73,-82.45,-77.1,-77.33,2.2,1.6
3029,-72.84,-76.02,-77.16,-74.37,-76.68,-66.36,-73.13,-74.01,2.2,1.7
3030,-73.09,-76.2,-77.03,-74.43,-83.08,-100,-80.84,-80.04,2.2,1.8
3031,-73.33,-76.38,-76.89,-74.49,-71.19,-100,-71.06,-85.16,2.2,1.9
3032,-73.57,-76.56,-76.75,-74.55,-71.07,-100,-100,-82.82,2.2,2.0
3033,-73.8,-76.74,-76.61,-74.61,-74.72,-100,-74.42,-68.58,2.2,2.1
3034,-74.03,-76.92,-76.46,-74.68,-73.74,-72.22,-77.33,-72.1,2.2,2.2
3035,-74.25,-77.1,-76.31,-74.74,-70.86,-100,-73.5,-82.01,2.2,2.3
3036,-74.46,-77.29,-76.16,-74.8,-77.88,-72.06,-71.5,-73.78,2.2,2.4
3037,-74.67,-77.47,-76.01,-74.87,-70.56,-83.96,-100,-77.66,2.2,2.5
3038,-74.87,-77.65,-75.85,-74.94,-72.15,-78.22,-69.25,-72.59,2.2,2.6
3039,-75.07,-77.83,-75.69,-75.0,-74.95,-79.16,-74.03,-100,2.2,2.7
3040,-75.27,-78.0,-75.53,-75.07,-87.73,-79.98,-100,-76.04,2.2,2.8
3041,-75.45,-78.18,-75.36,-75.14,-80.16,-75.6,-71.94,-83.52,2.2,2.9
3042,-75.64,-78.35,-75.19,-75.21,-83.68,-73.6,-65.74,-69.39,2.2,3.0
3043,-75.82,-78.53,-75.01,-75.28,-70.36,-77.94,-78.55,-77.43,2.2,3.1
3044,-75.99,-78.7,-74.83,-75.35,-69.19,-100,-100,-75.83,2.2,3.2
3045,-76.16,-78.87,-74.65,-75.43,-72.71,-100,-100,-73.17,2.2,3.3
3046,-76.33,-79.03,-74.46,-75.5,-78.48,-75.98,-70.09,-75.96,2.2,3.4
3047,-76.49,-79.2,-74.27,-75.58,-78.95,-71.42,-84.29,-76.03,2.2,3.5
3048,-76.65,-79.36,-74.07,-75.65,-77.07,-73.74,-71.81,-76.68,2.2,3.6
3049,-76.81,-79.52,-73.87,-75.73,-82.93,-84.71,-74.38,-67.27,2.2,3.7
3050,-76.96,-79.68,-73.66,-75.8,-68.93,-84.12,-71.17,-70.86,2.2,3.8
3051,-77.11,-79.84,-73.45,-75.88,-80.15,-72.89,-72.62,-77.38,2.2,3.9
3052,-77.25,-79.99,-73.23,-75.96,-74.92,-79.81,-77.19,-100,2.2,4.0
3053,-77.39,-80.15,-73.01,-76.04,-79.24,-77.42,-61.14,-76.96,2.2,4.1
3054,-77.53,-80.3,-72.78,-76.12,-75.46,-71.98,-72.4,-73.96,2.2,4.2
3055,-77.67,-80.44,-72.54,-76.2,-82.17,-81.88,-66.14,-81.53,2.2,4.3
3056,-77.8,-80.59,-72.3,-76.27,-73.92,-81.55,-70.73,-73.69,2.2,4.4
3057,-77.94,-80.74,-72.05,-76.35,-85.23,-80.87,-70.23,-76.52,2.2,4.5
3058,-78.06,-80.88,-71.79,-76.43,-70.31,-84.34,-83.46,-72.33,2.2,4.6
3059,-78.19,-81.02,-71.53,-76.51,-80.09,-79.12,-77.73,-84.14,2.2,4.7
3060,-78.31,-81.16,-71.26,-76.59,-72.29,-83.93,-100,-80.36,2.2,4.8
3061,-78.44,-81.29,-70.99,-76.67,-79.34,-79.55,-66.07,-72.02,2.2,4.9
3062,-78.56,-81.43,-70.71,-76.74,-73.32,-82.95,-74.57,-75.04,2.2,5.0
3063,-78.67,-81.56,-70.42,-76.82,-74.74,-92.18,-70.11,-71.15,2.2,5.1
3064,-78.79,-81.69,-70.13,-76.89,-84.65,-81.99,-73.14,-78.8,2.2,5.2
3065,-78.9,-81.82,-69.83,-76.96,-74.7,-76.95,-74.29,-67.96,2.2,5.3
3066,-79.01,-81.95,-69.54,-77.03,-76.2,-71.6,-65.73,-84.14,2.2,5.4
3067,-79.12,-82.08,-69.24,-77.09,-100,-76.33,-77.46,-70.45,2.2,5.5
3068,-79.23,-82.2,-68.94,-77.16,-86.83,-78.73,-67.5,-75.52,2.2,5.6
3069,-79.34,-82.33,-68.64,-77.21,-73.15,-100,-65.35,-73.1,2.2,5.7
3070,-79.44,-82.45,-68.36,-77.27,-78.1,-82.17,-60.36,-82.12,2.2,5.8
3071,-79.54,-82.57,-68.09,-77.32,-78.16,-88.39,-66.54,-74.53,2.2,5.9
3072,-79.65,-82.69,-67.83,-77.36,-82.2,-89.32,-67.68,-73.98,2.2,6.0
3073,-79.74,-82.8,-67.6,-77.4,-77.83,-77.04,-72.74,-82.77,2.2,6.1
3074,-79.84,-82.92,-67.39,-77.43,-70.95,-91.06,-68.37,-72.67,2.2,6.2
3075,-79.94,-83.03,-67.23,-77.45,-88.74,-88.04,-64.76,-100,2.2,6.3
3076,-80.03,-83.15,-67.1,-77.47,-79.89,-100,-74.15,-83.67,2.2,6.4
3077,-80.13,-83.26,-67.03,-77.48,-69.55,-77.33,-68.19,-75.21,2.2,6.5
3078,-80.22,-83.37,-67.0,-77.48,-86.49,-81.36,-69.31,-83.01,2.2,6.6
3079,-80.24,-83.33,-67.57,-77.65,-78.25,-87.52,-71.68,-82.49,2.1,6.6
3080,-80.14,-83.22,-67.6,-77.64,-84.42,-83.72,-72.49,-100,2.1,6.5
3081,-80.05,-83.11,-67.66,-77.63,-84.26,-84.65,-65.36,-80.89,2.1,6.4
3082,-79.96,-82.99,-67.77,-77.61,-83.65,-92.26,-64.86,-85.25,2.1,6.3
3083,-79.86,-82.88,-67.91,-77.58,-80.07,-79.11,-60.78,-78.57,2.1,6.2
3084,-79.76,-82.76,-68.09,-77.55,-76.6,-100,-64.75,-71.77,2.1,6.1
3085,-79.67,-82.64,-68.29,-77.51,-84.72,-84.55,-65.47,-80.25,2.1,6.0
3086,-79.56,-82.52,-68.51,-77.46,-80.12,-100,-70.27,-70.11,2.1,5.9
3087,-79.46,-82.4,-68.76,-77.41,-78.72,-100,-67.59,-77.88,2.1,5.8
3088,-79.36,-82.28,-69.01,-77.35,-78.19,-80.31,-69.54,-80.67,2.1,5.7
3089,-79.25,-82.16,-69.28,-77.29,-74.67,-100,-69.16,-79.9,2.1,5.6
3090,-79.15,-82.03,-69.55,-77.22,-75.73,-85.02,-66.1,-80.41,2.1,5.5
3091,-79.04,-81.9,-69.82,-77.15,-78.85,-100,-76.1,-100,2.1,5.4
3092,-78.93,-81.77,-70.1,-77.08,-86.11,-78.76,-66.98,-65.98,2.1,5.3
3093,-78.82,-81.64,-70.37,-77.01,-80.09,-85.37,-70.64,-80.76,2.1,5.2
3094,-78.7,-81.51,-70.64,-76.93,-81.37,-81.66,-73.63,-80.17,2.1,5.1
3095,-78.58,-81.37,-70.91,-76.85,-82.52,-80.42,-67.2,-76.48,2.1,5.0
3096,-78.47,-81.23,-71.18,-76.77,-86.63,-80.16,-72.9,-81.09,2.1,4.9
3097,-78.35,-81.1,-71.44,-76.69,-74.31,-100,-100,-74.75,2.1,4.8
3098,-78.22,-80.95,-71.69,-76.6,-74.74,-81.8,-100,-79.84,2.1,4.7
3099,-78.1,-80.81,-71.94,-76.52,-79.9,-79.36,-100,-100,2.1,4.6
3100,-77.97,-80.67,-72.19,-76.44,-100,-79.66,-100,-76.54,2.1,4.5
3101,-77.84,-80.52,-72.43,-76.35,-75.38,-81.49,-100,-74.75,2.1,4.4
3102,-77.71,-80.37,-72.66,-76.27,-75.89,-74.78,-72.3,-77.89,2.1,4.3
3103,-77.57,-80.22,-72.89,-76.19,-80.6,-82.8,-76.1,-100,2.1,4.2
3104,-77.44,-80.07,-73.11,-76.11,-79.99,-100,-75.14,-80.53,2.1,4.1
3105,-77.29,-79.91,-73.33,-76.02,-76.84,-74.61,-77.04,-70.58,2.1,4.0
3106,-77.15,-79.75,-73.54,-75.94,-80.46,-83.46,-100,-67.8,2.1,3.9
3107,-77.0,-79.59,-73.75,-75.86,-81.79,-79.89,-70.19,-68.81,2.1,3.8
3108,-76.85,-79.43,-73.95,-75.78,-74.26,-74.79,-74.7,-100,2.1,3.7
3109,-76.7,-79.26,-74.15,-75.71,-79.38,-68.7,-72.46,-67.82,2.1,3.6
3110,-76.55,-79.1,-74.34,-75.63,-83.98,-75.95,-78.94,-89.72,2.1,3.5
3111,-76.39,-78.93,-74.53,-75.55,-86.13,-76.75,-75.2,-69.62,2.1,3.4
3112,-76.22,-78.76,-74.72,-75.48,-100,-83.52,-83.32,-68.64,2.1,3.3
3113,-76.06,-78.58,-74.9,-75.4,-73.12,-80.12,-81.67,-65.72,2.1,3.2
3114,-75.88,-78.41,-75.07,-75.33,-76.59,-100,-69.47,-100,2.1,3.1
3115,-75.71,-78.23,-75.25,-75.25,-81.9,-83.15,-68.9,-76.27,2.1,3.0
3116,-75.53,-78.05,-75.41,-75.18,-75.63,-70.85,-100,-77.02,2.1,2.9
3117,-75.35,-77.87,-75.58,-75.11,-80.51,-72.7,-68.08,-73.81,2.1,2.8
3118,-75.16,-77.68,-75.74,-75.04,-73.03,-81.51,-78.59,-66.91,2.1,2.7
3119,-74.97,-77.5,-75.9,-74.97,-100,-80.0,-81.85,-83.88,2.1,2.6
3120,-74.77,-77.31,-76.06,-74.91,-100,-66.38,-74.67,-78.92,2.1,2.5
3121,-74.57,-77.12,-76.21,-74.84,-70.16,-74.95,-76.62,-100,2.1,2.4
3122,-74.36,-76.93,-76.36,-74.77,-72.41,-76.53,-78.38,-80.2,2.1,2.3
3123,-74.15,-76.74,-76.5,-74.71,-100,-74.91,-64.91,-69.63,2.1,2.2
3124,-73.93,-76.55,-76.65,-74.64,-69.76,-80.39,-100,-79.32,2.1,2.1
3125,-73.71,-76.36,-76.79,-74.58,-68.74,-72.08,-74.38,-74.76,2.1,2.0
3126,-73.48,-76.17,-76.92,-74.52,-67.66,-79.89,-69.86,-69.34,2.1,1.9
3127,-73.25,-75.98,-77.06,-74.46,-82.02,-83.34,-78.6,-70.58,2.1,1.8
3128,-73.02,-75.79,-77.19,-74.4,-74.83,-79.7,-100,-75.31,2.1,1.7
3129,-72.78,-75.61,-77.32,-74.34,-73.11,-74.54,-77.42,-67.56,2.1,1.6
3130,-72.53,-75.43,-77.45,-74.28,-76.36,-68.83,-83.16,-81.51,2.1,1.5
3131,-72.28,-75.25,-77.58,-74.22,-100,-100,-78.34,-75.84,2.1,1.4
3132,-72.04,-75.07,-77.7,-74.16,-61.78,-79.3,-77.62,-100,2.1,1.3
3133,-71.79,-74.91,-77.82,-74.1,-65.13,-73.75,-74.35,-80.06,2.1,1.2
3134,-71.54,-74.75,-77.94,-74.05,-72.1,-68.08,-77.93,-69.6,2.1,1.1
3135,-71.29,-74.59,-78.06,-73.99,-68.77,-70.46,-72.2,-81.97,2.1,1.0
3136,-71.05,-74.45,-78.18,-73.94,-71.74,-84.38,-69.22,-73.43,2.1,0.9
3137,-70.82,-74.32,-78.29,-73.89,-67.73,-79.49,-73.44,-72.94,2.1,0.8
3138,-70.6,-74.2,-78.41,-73.83,-79.95,-71.82,-76.35,-72.84,2.1,0.7
3139,-70.4,-74.09,-78.52,-73.78,-73.68,-100,-76.07,-80.38,2.1,0.6
3140,-70.21,-74.0,-78.63,-73.73,-71.02,-68.21,-76.36,-71.19,2.1,0.5
3141,-70.05,-73.92,-78.73,-73.68,-62.29,-90.22,-72.2,-65.26,2.1,0.4
3142,-69.92,-73.86,-78.84,-73.63,-78.93,-77.02,-74.11,-66.1,2.1,0.3
3143,-69.83,-73.81,-78.94,-73.58,-100,-73.55,-90.89,-78.04,2.1,0.2
3144,-69.77,-73.78,-79.05,-73.53,-100,-71.74,-72.64,-71.26,2.1,0.1
3145,-69.75,-73.78,-79.15,-73.48,-67.77,-82.62,-81.51,-72.64,2.1,0.0
3146,-70.23,-73.38,-79.17,-73.5,-68.97,-71.02,-71.62,-74.15,2.0,0.0
3147,-70.25,-73.39,-79.07,-73.55,-76.86,-69.23,-79.82,-64.38,2.0,0.1
3148,-70.3,-73.42,-78.96,-73.6,-68.59,-70.94,-91.2,-71.4,2.0,0.2
3149,-70.38,-73.47,-78.86,-73.65,-71.11,-75.25,-75.47,-73.0,2.0,0.3
3150,-70.49,-73.54,-78.75,-73.7,-65.03,-80.18,-84.84,-70.68,2.0,0.4
3151,-70.63,-73.63,-78.65,-73.75,-81.02,-81.07,-83.28,-78.95,2.0,0.5
3152,-70.79,-73.73,-78.54,-73.8,-63.57,-81.65,-80.71,-68.58,2.0,0.6
3153,-70.97,-73.85,-78.43,-73.85,-70.81,-78.67,-100,-81.21,2.0,0.7
3154,-71.17,-73.98,-78.32,-73.91,-60.44,-75.51,-77.43,-77.29,2.0,0.8
3155,-71.38,-74.12,-78.2,-73.96,-61.94,-73.84,-75.8,-77.2,2.0,0.9
3156,-71.59,-74.28,-78.09,-74.01,-79.13,-74.06,-70.37,-74.92,2.0,1.0
3157,-71.82,-74.44,-77.97,-74.07,-77.3,-76.43,-78.14,-81.3,2.0,1.1
3158,-72.05,-74.62,-77.85,-74.13,-69.38,-76.8,-81.76,-82.56,2.0,1.2
3159,-72.28,-74.8,-77.73,-74.18,-75.35,-72.19,-81.74,-69.15,2.0,1.3
3160,-72.51,-74.98,-77.61,-74.24,-69.15,-76.76,-81.24,-80.07,2.0,1.4
3161,-72.74,-75.17,-77.48,-74.3,-73.91,-69.72,-76.62,-76.08,2.0,1.5
3162,-72.97,-75.37,-77.36,-74.36,-78.82,-69.34,-78.32,-67.47,2.0,1.6
3163,-73.19,-75.56,-77.23,-74.42,-71.94,-74.58,-71.49,-71.41,2.0,1.7
3164,-73.42,-75.76,-77.1,-74.48,-72.67,-80.09,-81.67,-79.21,2.0,1.8
3165,-73.64,-75.96,-76.96,-74.54,-69.52,-84.18,-76.51,-78.97,2.0,1.9
3166,-73.85,-76.16,-76.83,-74.61,-67.81,-76.54,-71.74,-100,2.0,2.0
3167,-74.06,-76.36,-76.69,-74.67,-77.52,-78.45,-76.49,-69.25,2.0,2.1
3168,-74.27,-76.56,-76.54,-74.74,-76.82,-80.91,-69.2,-76.68,2.0,2.2
3169,-74.48,-76.76,-76.4,-74.8,-74.59,-70.15,-78.08,-71.88,2.0,2.3
3170,-74.68,-76.96,-76.25,-74.87,-80.25,-78.56,-77.04,-76.32,2.0,2.4
3171,-74.87,-77.15,-76.1,-74.94,-67.78,-81.27,-77.58,-74.09,2.0,2.5
3172,-75.06,-77.35,-75.95,-75.01,-72.16,-75.92,-77.99,-71.54,2.0,2.6
3173,-75.25,-77.54,-75.79,-75.08,-100,-85.5,-75.02,-65.74,2.0,2.7
3174,-75.43,-77.73,-75.64,-75.15,-78.84,-76.48,-89.68,-84.55,2.0,2.8
3175,-75.61,-77.92,-75.47,-75.22,-73.79,-82.7,-84.75,-75.41,2.0,2.9
3176,-75.78,-78.1,-75.31,-75.3,-75.63,-72.79,-74.58,-77.08,2.0,3.0
3177,-75.96,-78.29,-75.14,-75.37,-66.01,-78.85,-74.97,-78.5,2.0,3.1
3178,-76.12,-78.47,-74.96,-75.45,-76.06,-79.41,-75.02,-76.64,2.0,3.2
3179,-76.29,-78.65,-74.79,-75.52,-69.25,-75.56,-76.99,-75.51,2.0,3.3
3180,-76.45,-78.82,-74.61,-75.6,-68.4,-100,-77.07,-76.95,2.0,3.4
3181,-76.6,-79.0,-74.42,-75.68,-76.25,-79.46,-78.25,-76.97,2.0,3.5
3182,-76.76,-79.17,-74.23,-75.76,-79.63,-83.33,-72.3,-74.82,2.0,3.6
3183,-76.91,-79.34,-74.04,-75.84,-72.87,-78.94,-74.47,-76.11,2.0,3.7
3184,-77.05,-79.5,-73.84,-75.92,-76.44,-78.89,-78.08,-67.75,2.0,3.8
3185,-77.2,-79.67,-73.64,-76.01,-72.23,-83.82,-71.63,-71.43,2.0,3.9
3186,-77.34,-79.83,-73.44,-76.09,-78.24,-80.92,-72.0,-73.62,2.0,4.0
3187,-77.48,-79.99,-73.23,-76.17,-74.63,-81.12,-100,-81.68,2.0,4.1
3188,-77.61,-80.14,-73.01,-76.26,-84.64,-83.79,-74.92,-69.15,2.0,4.2
3189,-77.75,-80.3,-72.79,-76.35,-75.95,-88.65,-79.95,-77.88,2.0,4.3
3190,-77.88,-80.45,-72.56,-76.43,-80.09,-81.49,-77.58,-69.5,2.0,4.4
3191,-78.01,-80.6,-72.34,-76.52,-82.41,-77.95,-72.94,-82.09,2.0,4.5
3192,-78.13,-80.75,-72.1,-76.61,-74.17,-78.34,-71.81,-75.52,2.0,4.6
3193,-78.26,-80.89,-71.86,-76.69,-76.15,-84.37,-72.56,-87.3,2.0,4.7
3194,-78.38,-81.04,-71.62,-76.78,-81.03,-81.89,-100,-67.65,2.0,4.8
3195,-78.5,-81.18,-71.37,-76.87,-75.41,-84.19,-56.53,-78.53,2.0,4.9
3196,-78.61,-81.32,-71.12,-76.95,-79.84,-81.38,-76.06,-61.89,2.0,5.0
3197,-78.73,-81.45,-70.87,-77.04,-73.77,-76.1,-58.95,-83.82,2.0,5.1
3198,-78.84,-81.59,-70.62,-77.12,-85.67,-85.93,-56.73,-76.91,2.0,5.2
3199,-78.95,-81.72,-70.36,-77.2,-71.49,-84.35,-67.61,-77.28,2.0,5.3
3200,-79.06,-81.85,-70.11,-77.28,-79.51,-80.08,-74.9,-76.36,2.0,5.4
3201,-79.17,-81.98,-69.86,-77.36,-73.1,-70.45,-75.26,-70.33,2.0,5.5
3202,-79.28,-82.11,-69.61,-77.43,-74.52,-83.78,-68.57,-89.45,2.0,5.6
3203,-79.38,-82.24,-69.37,-77.5,-77.07,-83.09,-68.87,-74.91,2.0,5.7
3204,-79.49,-82.36,-69.14,-77.56,-85.28,-80.36,-64.93,-78.53,2.0,5.8
3205,-79.59,-82.48,-68.92,-77.62,-79.77,-82.35,-69.59,-75.67,2.0,5.9
3206,-79.69,-82.6,-68.72,-77.67,-82.77,-89.41,-100,-87.26,2.0,6.0
3207,-79.78,-82.72,-68.55,-77.71,-77.08,-84.75,-68.59,-76.99,2.0,6.1
3208,-79.88,-82.84,-68.39,-77.75,-78.6,-81.58,-65.91,-80.96,2.0,6.2
3209,-79.98,-82.96,-68.27,-77.78,-83.31,-80.8,-61.08,-79.84,2.0,6.3
3210,-80.07,-83.07,-68.18,-77.8,-78.39,-85.04,-64.61,-88.73,2.0,6.4
3211,-80.16,-83.18,-68.12,-77.81,-75.63,-89.89,-100,-77.32,2.0,6.5
3212,-80.25,-83.3,-68.1,-77.82,-79.14,-83.07,-66.14,-80.76,2.0,6.6
